ENSG00000169016,E2F6,dna-binding transcription repressor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,negative regulation of transcription by rna polymerase ii,protein binding,sequence-specific dna binding,chromatin
ENSG00000114126,TFDP2,transcription factor binding,dna-binding transcription factor activity,regulation of dna-templated transcription,rna polymerase ii transcription regulatory region sequence-specific dna binding,cell cycle regulation,nucleoplasm localization
ENSG00000174197,MGA,dna-templated transcription,positive regulation of dna-templated transcription,protein dimerization activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,chromatin,mll1 complex
ENSG00000125952,MAX,e-box binding,dna-binding transcription factor activity,myc complex,protein dimerization activity,transcriptional regulation,nucleus localization
ENSG00000213246,SUPT4H1,rna polymerase ii complex binding,transcription elongation,chromatin remodeling,negative regulation of transcription,nucleoplasm localization,zinc ion binding
ENSG00000196235,SUPT5H,rna binding,transcription elongation by rna polymerase ii,regulation of transcription elongation by rna polymerase ii,protein binding,positive regulation of dna-templated transcription,negative regulation of dna-templated transcription
ENSG00000103363,ELOB,transcription elongation by rna polymerase ii,protein-containing complex assembly,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein ubiquitination,translation elongation,elongin complex binding
ENSG00000154582,ELOC,ubiquitin-dependent protein catabolic process,target-directed mirna degradation,transcription initiation at rna polymerase ii promoter,protein binding,regulation of transcription by rna polymerase ii,elongin complex
ENSG00000125651,GTF2F1,rna polymerase ii binding,transcription initiation,transcription elongation,positive regulation of transcription,response to virus,promoter-specific chromatin binding
ENSG00000188342,GTF2F2,rna polymerase ii general transcription initiation factor activity,transcription elongation by rna polymerase ii,positive regulation of transcription by rna polymerase ii,dna duplex unwinding,nucleoplasm localization,transcription factor tfiif complex
ENSG00000114503,NCBP2,rna binding,mrna processing,mrna splicing,alternative mrna splicing,mrna transport,gene silencing
ENSG00000136937,NCBP1,rna binding,mrna metabolic process,alternative mrna splicing,cap-dependent translational initiation,positive regulation of transcription elongation by rna polymerase ii,mrna 3'-end processing
ENSG00000224748,TAP1,peptide antigen binding,mhc class i protein binding,antigen processing and presentation,cytosol to endoplasmic reticulum transport,adaptive immune response,immunoevasion
ENSG00000223481,TAP2,antigen processing and presentation,mhc class i protein binding,peptide transport,endoplasmic reticulum localization,atp hydrolysis activity,immune response regulation
ENSG00000166126,AMN,cargo receptor activity,protein transport,golgi to plasma membrane protein transport,receptor-mediated endocytosis,cobalamin metabolic process,apical plasma membrane localization
ENSG00000107611,CUBN,receptor-mediated endocytosis,brush border membrane,cobalamin metabolic process,cholesterol metabolic process,protein binding,cellular homeostasis
ENSG00000146085,MMUT,methylmalonyl-coa mutase activity,cobalamin binding,propionate metabolic process,homocysteine metabolic process,protein homodimerization activity,gtpase activity
ENSG00000151611,MMAA,cobalamin metabolic process,gtpase activity,protein binding,mitochondrial matrix,cytosol localization,none
ENSG00000117560,FASLG,extrinsic apoptotic signaling,immune response,necroptotic process,tumor necrosis factor receptor binding,cytokine activity,positive regulation of apoptotic process
ENSG00000026103,FAS,extrinsic apoptotic signaling pathway,tumor necrosis factor-mediated signaling pathway,positive regulation of apoptotic signaling pathway,apoptotic process,fas signaling pathway,death domain receptor activity
ENSG00000156735,BAG4,protein-containing complex binding,rna binding,protein folding,positive regulation of actin filament polymerization,negative regulation of apoptotic process,positive regulation of phosphatidylinositol 3-kinase/protein kinase b signal transduction
ENSG00000067182,TNFRSF1A,tumor necrosis factor binding,tnf-α signaling,apoptosis regulation,inflammation modulation,cell surface receptor activity,immune response
ENSG00000230108,TNF,tnf receptor binding,cytokine activity,apoptotic signaling pathway,positive regulation of mapk cascade,vascular endothelial growth factor production,cellular response to ionizing radiation
ENSG00000106052,TAX1BP1,protein-macromolecule adaptor activity,autophagy,apoptotic process,innate immune response,negative regulation of apoptotic process,negative regulation of toll-like receptor 4 signaling pathway
ENSG00000118503,TNFAIP3,protein deubiquitination,nf-κb signaling regulation,tumor suppression,interleukin production regulation,oncoprotein degradation,immune response modulation
ENSG00000104689,TNFRSF10A,trail binding,death receptor activity,extrinsic apoptotic signaling pathway,apoptotic process,caspase activation,plasma membrane localization
ENSG00000173530,TNFRSF10D,trail binding,negative regulation of apoptotic process,apoptotic process,signal transduction,transmembrane signaling receptor activity,plasma membrane
ENSG00000120889,TNFRSF10B,trail binding,trail receptor activity,apoptotic process,extrinsic apoptotic signaling pathway via death domain receptors,positive regulation of apoptotic process,regulation of nf-kappab signal transduction
ENSG00000134259,NGF,neurotrophic factor activity,cell surface receptor protein tyrosine kinase signaling pathway,neuron apoptotic process regulation,positive regulation of cell proliferation,angiogenesis,extrinsic apoptotic signaling pathway via death domain receptors
ENSG00000064300,NGFR,neurotrophin binding,apoptotic signaling pathway,regulation of gene expression,cell differentiation,developmental processes,tumor necrosis factor receptor superfamily
ENSG00000184216,IRAK1,toll-like receptor signaling pathway,interleukin-1-mediated signaling pathway,protein kinase activity,histone h3t6 kinase activity,positive regulation of smooth muscle cell proliferation,innate immune response
ENSG00000172936,MYD88,toll-like receptor binding,signaling adaptor activity,positive regulation of tumor necrosis factor production,regulation of gene expression,positive regulation of interleukin-23 production,inflammatory response
ENSG00000109320,NFKB1,dna binding transcription factor activity,cellular response to interleukin-1,positive regulation of transcription by rna polymerase ii,regulation of gene expression,inflammation,negative regulation of apoptotic process
ENSG00000173039,RELA,nf-κb binding,dna-binding transcription factor activity,positive regulation of interleukin-1 beta production,negative regulation of apoptotic process,tumor necrosis factor-mediated signaling pathway,dna-binding transcription activator activity
ENSG00000119048,UBE2B,ubiquitin conjugating enzyme activity,protein k48-linked ubiquitination,dna damage response,apoptosis regulation,chromatin organization,developmental regulation
ENSG00000070950,RAD18,dna damage binding,postreplication repair,protein ubiquitination,ubiquitin ligase activity,chromosome segregation,single-stranded dna binding
ENSG00000114742,WDR48,wd repeat domain,protein binding,dna binding,homologous recombination,ubiquitin-mediated protein degradation,cytoplasm localization
ENSG00000162607,USP1,cysteine-type deubiquitinase activity,protein binding,dna repair,positive regulation of receptor signaling pathway via jak-stat,regulation of protein stability,nucleoplasm localization
ENSG00000009413,REV3L,translesion synthesis,dna polymerase activity,error-prone dna replication,nucleus localization,dna damage response,genomic instability
ENSG00000116670,MAD2L2,mitotic spindle assembly checkpoint signaling,dna repair,transcription regulation,cell adhesion modulation,epithelial-mesenchymal transition (emt),genomic instability
ENSG00000163743,RCHY1,ubiquitin-protein transferase activity,protein binding,p53 binding,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,error-free translesion synthesis,ribosome rescue
ENSG00000170734,POLH,dna polymerase activity,damaged dna binding,error-prone translesion synthesis,replication fork localization,uv response,radiation response
ENSG00000121060,TRIM25,rig-i binding,ubiquitin ligase activity,viral release from host cell,antiviral innate immune response,positive regulation of nf-κb signal transduction,protein ubiquitination
ENSG00000156587,UBE2L6,ubiquitin conjugating enzyme activity,protein binding,transferase activity,protein polyubiquitination,isg15 conjugation,innate immune response
ENSG00000182179,UBA7,ubiquitin-protein transferase activity,isg15 activating enzyme activity,protein modification process,dna damage response,innate immune response,nucleoplasm localization
ENSG00000187608,ISG15,interferon-beta production,type ii interferon production,protein ubiquitination,innate immune response,antiviral defense,integrin-mediated signaling pathway
ENSG00000184900,SUMO3,protein sumoylation,negative regulation of dna binding,regulation of protein localization to nucleus,nucleoplasm localization,protein binding,pml body
ENSG00000131944,FAAP24,dna repair,interstrand cross-link repair,chromatin binding,protein binding,fanconi anemia nuclear complex,nucleoplasm
ENSG00000187790,FANCM,dna helicase activity,four-way junction resolution,double-strand break repair,interstrand crosslink repair,chromatin remodeling,homologous recombination
