ENSG00000169016,E2F6,dna-binding transcription repressor activity,negative regulation of transcription by rna polymerase ii,cell cycle regulation,apoptosis,chromatin,nucleus
ENSG00000114126,TFDP2,dna-binding transcription factor activity,regulation of dna-templated transcription,protein binding,rna polymerase ii-specific,cell cycle regulation,transcription regulator complex
ENSG00000174197,MGA,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,protein dimerization activity,positive regulation of dna-templated transcription,chromatin,mll1 complex
ENSG00000125952,MAX,dna-binding transcription factor activity,e-box binding,regulation of dna-templated transcription,transcriptional repressor activity,cellular response to starvation,chromatin localization
ENSG00000213246,SUPT4H1,transcription elongation by rna polymerase ii,rna polymerase ii complex binding,protein binding,regulation of transcription elongation,negative regulation of transcription elongation,nucleoplasm localization
ENSG00000196235,SUPT5H,transcription elongation,rna binding,protein binding,chromatin binding,positive regulation of transcription,negative regulation of transcription
ENSG00000103363,ELOB,transcriptional corepressor binding,ubiquitin protein ligase binding,translation elongation factor activity,protein-containing complex assembly,nucleoplasm localization,cul5-ring ubiquitin ligase complex
ENSG00000154582,ELOC,elongin complex,ubiquitin-dependent protein catabolic process,transcription corepressor binding,target-directed mirna degradation,regulation of transcription by rna polymerase ii,protein binding
ENSG00000125651,GTF2F1,transcription initiation factor binding,rna polymerase ii general transcription activity,viral response,chromatin binding,transcription elongation,nucleus localization
ENSG00000188342,GTF2F2,transcription elongation by rna polymerase ii,positive regulation of transcription by rna polymerase ii,dna duplex unwinding,transcription by rna polymerase ii,rna polymerase ii general transcription initiation factor activity,nucleoplasm localization
ENSG00000114503,NCBP2,mrna splicing,mrna transport,mrna 3'-end processing,rna binding,translation initiation,nonsense-mediated decay
ENSG00000136937,NCBP1,rna binding,mrna splicing,mrna 3'-end processing,cap-dependent translational initiation,positive regulation of cell growth,rna metabolic process
ENSG00000224748,TAP1,peptide antigen binding,mhc class i protein binding,atp hydrolysis activity,transmembrane transport,cytosol to endoplasmic reticulum transport,endoplasmic reticulum membrane localization
ENSG00000223481,TAP2,peptide transport,mhc protein binding,antigen processing and presentation,adaptive immune response,mhc class i peptide loading complex,transmembrane transport
ENSG00000166126,AMN,golgi to plasma membrane protein transport,cobalamin metabolic process,receptor-mediated endocytosis,protein binding,apical plasma membrane localization,cell signaling
ENSG00000107611,CUBN,cobalamin binding,lipoprotein transport,receptor-mediated endocytosis,brush border membrane,tissue homeostasis,protein transport
ENSG00000146085,MMUT,methylmalonyl-coa mutase activity,propionate metabolic process,sulfur compound metabolic process,gtpase activity regulation,mitochondrial localization,cellular respiration
ENSG00000151611,MMAA,cobalamin metabolic process,gtpase activity,protein binding,mitochondrial localization,cytoplasmic localization,energy production
ENSG00000117560,FASLG,apoptotic signaling pathway,immune response,tumor necrosis factor receptor binding,cytokine activity,extrinsic apoptotic signaling pathway,cell-cell signaling
ENSG00000026103,FAS,extrinsic apoptotic signaling pathway,death domain receptors,positive regulation of apoptotic process,activation-induced cell death,immune response,tumor necrosis factor receptor activity
ENSG00000156735,BAG4,phosphatidylinositol 3-kinase/protein kinase b signal transduction,protein stabilization,negative regulation of apoptotic process,positive regulation of actin filament polymerization,stress fiber assembly,cellular response to epidermal growth factor stimulus
ENSG00000067182,TNFRSF1A,tumor necrosis factor binding,signaling receptor activity,positive regulation of inflammatory response,intrinsic apoptotic signaling pathway,negative regulation of extracellular matrix constituent secretion,positive regulation of transcription by rna polymerase ii
ENSG00000230108,TNF,cytokine activity,apoptotic signaling pathway,tumor necrosis factor receptor binding,cellular response to ionizing radiation,positive regulation of cell proliferation,positive regulation of inflammatory response
ENSG00000106052,TAX1BP1,autophagy,apoptotic process regulation,innate immune response,toll-like receptor signaling,nf-kappab activity,mitochondrion localization
ENSG00000118503,TNFAIP3,deubiquitinase activity,toll-like receptor signaling,cytokine production regulation,apoptosis modulation,wnt signaling pathway,immune cell function
ENSG00000104689,TNFRSF10A,trail binding,death receptor activity,extrinsic apoptotic signaling pathway,apoptotic process,resistance to apoptosis,plasma membrane localization
ENSG00000173530,TNFRSF10D,trail binding,transmembrane signaling receptor activity,apoptosis regulation,negative regulation of apoptotic process,signal transduction,plasma membrane localization
ENSG00000120889,TNFRSF10B,trail binding,apoptosis,endoplasmic reticulum stress response,nf-kappab signaling,extrinsic apoptotic signaling pathway,intrinsic apoptotic signaling pathway
ENSG00000134259,NGF,ras protein signal transduction,extrinsic apoptotic signaling pathway via death domain receptors,cell surface receptor protein tyrosine kinase signaling pathway,neuron projection morphogenesis,growth factor activity,positive regulation of gene expression
ENSG00000064300,NGFR,nerve growth factor binding,apoptotic signaling pathway,fibroblast growth factor receptor signaling pathway,regulation of gene expression,cell differentiation,tumor microenvironment interaction
ENSG00000184216,IRAK1,tlr signaling pathway,histone kinase activity,nf-κb transcription factor activation,cytokine production,innate immune response,protein kinase activity
ENSG00000172936,MYD88,toll-like receptor binding,signaling adaptor activity,cytokine-mediated signaling pathway,positive regulation of tumor necrosis factor production,regulation of gene expression,cell surface receptor signaling pathway
ENSG00000109320,NFKB1,dna-binding,transcriptional regulation,inflammatory response,immune evasion,cell survival,oncogenic signaling
ENSG00000173039,RELA,dna-binding transcription factor activity,nf-kappab binding,positive regulation of gene expression,tumor necrosis factor-mediated signaling pathway,response to tumor necrosis factor,chromatin dna binding
ENSG00000119048,UBE2B,ubiquitin-protein transferase activity,dna repair,protein k48-linked ubiquitination,protein k63-linked ubiquitination,negative regulation of apoptotic process,chromatin organization
ENSG00000070950,RAD18,ubiquitin ligase activity,dna damage response,postreplication repair,protein monoubiquitination,double-strand break repair,rad6-rad18 complex
ENSG00000114742,WDR48,dna binding,homologous recombination,receptor signaling pathway,dna repair,protein monoubiquitination,cytoplasm localization
ENSG00000162607,USP1,cysteine-type deubiquitinase activity,regulation of dna repair,positive regulation of jak-stat signaling pathway,protein binding,response to uv,regulation of protein stability
ENSG00000009413,REV3L,dna repair,translesion synthesis,dna polymerase activity,4 sulfur cluster binding,protein binding,dna replication
ENSG00000116670,MAD2L2,mitotic spindle assembly checkpoint signaling,dna damage response,double-strand break repair,transcription regulation,cell division,signal transduction resulting in transcription
ENSG00000163743,RCHY1,ubiquitin-protein transferase activity,protein ubiquitination,protein degradation,dna repair,ribosome rescue,p53 binding
ENSG00000170734,POLH,dna polymerase activity,dna-directed dna polymerase activity,error-prone translesion synthesis,damaged dna binding,uv-c response,double-strand break repair
ENSG00000121060,TRIM25,ring-type domain-containing protein,rig-i binding,ubiquitin-protein transferase activity,positive regulation of dna-binding transcription factor activity,antiviral innate immune response,protein ubiquitination
ENSG00000156587,UBE2L6,protein polyubiquitination,ubiquitin conjugating enzyme activity,protein modification by small protein conjugation,isg15 transferase activity,immune response,innate immune response
ENSG00000182179,UBA7,ubiquitin-protein transferase activity,protein ubiquitination,dna damage response,innate immune response,atp binding,protein modification process
ENSG00000187608,ISG15,interferon-stimulated genes,viral genome replication,protein ubiquitination,innate immune response,positive regulation of interferon-beta production,antiviral defense
ENSG00000184900,SUMO3,protein sumoylation,regulation of protein localization to nucleus,negative regulation of dna binding,kinetochore organization,pml body organization,ubiquitin-like protein ligase binding
ENSG00000131944,FAAP24,dna binding,chromatin binding,interstrand cross-link repair,protein binding,nucleus localization,fanconi anaemia nuclear complex
ENSG00000187790,FANCM,3'-5' dna helicase activity,interstrand cross-link repair,double-strand break repair,chromatin remodeling,nucleic acid binding,dna binding
